Start,Finish,Heart Rate (count/min)
01-Nov-2018 03:33,01-Nov-2018 03:33,46.0
01-Nov-2018 03:35,01-Nov-2018 03:35,47.0
01-Nov-2018 03:39,01-Nov-2018 03:39,50.0
01-Nov-2018 03:45,01-Nov-2018 03:45,52.0
01-Nov-2018 03:50,01-Nov-2018 03:50,53.0
01-Nov-2018 03:55,01-Nov-2018 03:55,53.0
01-Nov-2018 04:01,01-Nov-2018 04:01,50.0
01-Nov-2018 04:08,01-Nov-2018 04:08,56.0
01-Nov-2018 04:13,01-Nov-2018 04:13,59.0
01-Nov-2018 04:18,01-Nov-2018 04:18,57.0
01-Nov-2018 04:23,01-Nov-2018 04:23,52.0
01-Nov-2018 04:25,01-Nov-2018 04:25,50.0
01-Nov-2018 04:32,01-Nov-2018 04:32,59.0
01-Nov-2018 04:35,01-Nov-2018 04:35,51.0
01-Nov-2018 04:42,01-Nov-2018 04:42,49.0
01-Nov-2018 04:45,01-Nov-2018 04:45,51.0
01-Nov-2018 04:51,01-Nov-2018 04:51,52.0
01-Nov-2018 04:55,01-Nov-2018 04:55,52.0
01-Nov-2018 05:00,01-Nov-2018 05:00,54.0
01-Nov-2018 05:04,01-Nov-2018 05:04,53.0
01-Nov-2018 05:09,01-Nov-2018 05:09,54.0
01-Nov-2018 05:15,01-Nov-2018 05:15,54.0
01-Nov-2018 05:20,01-Nov-2018 05:20,53.0
01-Nov-2018 05:25,01-Nov-2018 05:25,54.0
01-Nov-2018 05:29,01-Nov-2018 05:29,54.0
01-Nov-2018 05:34,01-Nov-2018 05:34,53.0
01-Nov-2018 05:39,01-Nov-2018 05:39,53.0
01-Nov-2018 05:45,01-Nov-2018 05:45,54.0
01-Nov-2018 05:51,01-Nov-2018 05:51,51.0
01-Nov-2018 05:59,01-Nov-2018 05:59,61.0
01-Nov-2018 06:03,01-Nov-2018 06:03,52.0
01-Nov-2018 06:09,01-Nov-2018 06:09,47.0
01-Nov-2018 06:10,01-Nov-2018 06:10,47.0
01-Nov-2018 06:17,01-Nov-2018 06:17,49.0
01-Nov-2018 06:20,01-Nov-2018 06:20,48.0
01-Nov-2018 06:29,01-Nov-2018 06:29,48.0
01-Nov-2018 06:31,01-Nov-2018 06:31,47.0
01-Nov-2018 06:35,01-Nov-2018 06:35,46.0
01-Nov-2018 06:41,01-Nov-2018 06:41,51.0
01-Nov-2018 06:45,01-Nov-2018 06:45,53.0
01-Nov-2018 06:52,01-Nov-2018 06:52,58.0
01-Nov-2018 06:58,01-Nov-2018 06:58,53.0
01-Nov-2018 07:04,01-Nov-2018 07:04,48.0
01-Nov-2018 07:06,01-Nov-2018 07:06,50.0
01-Nov-2018 07:13,01-Nov-2018 07:13,52.0
01-Nov-2018 07:16,01-Nov-2018 07:16,53.0
01-Nov-2018 07:21,01-Nov-2018 07:21,63.0
01-Nov-2018 07:27,01-Nov-2018 07:27,49.0
01-Nov-2018 09:02,01-Nov-2018 09:02,69.0
01-Nov-2018 09:06,01-Nov-2018 09:06,60.0
01-Nov-2018 09:13,01-Nov-2018 09:13,83.0
01-Nov-2018 09:19,01-Nov-2018 09:19,67.0
01-Nov-2018 09:24,01-Nov-2018 09:24,73.0
01-Nov-2018 09:28,01-Nov-2018 09:28,76.0
01-Nov-2018 09:30,01-Nov-2018 09:30,64.0
01-Nov-2018 09:36,01-Nov-2018 09:36,74.0
01-Nov-2018 09:43,01-Nov-2018 09:43,72.0
01-Nov-2018 09:49,01-Nov-2018 09:49,75.0
01-Nov-2018 09:53,01-Nov-2018 09:53,75.0
01-Nov-2018 09:55,01-Nov-2018 09:55,54.0
01-Nov-2018 10:00,01-Nov-2018 10:00,57.0
01-Nov-2018 10:06,01-Nov-2018 10:06,60.0
01-Nov-2018 10:12,01-Nov-2018 10:12,64.0
01-Nov-2018 10:15,01-Nov-2018 10:15,84.0
01-Nov-2018 10:22,01-Nov-2018 10:22,90.0
01-Nov-2018 10:30,01-Nov-2018 10:30,114.0
01-Nov-2018 10:39,01-Nov-2018 10:39,83.0
01-Nov-2018 10:42,01-Nov-2018 10:42,64.0
01-Nov-2018 10:46,01-Nov-2018 10:46,83.0
01-Nov-2018 10:52,01-Nov-2018 10:52,85.0
01-Nov-2018 10:58,01-Nov-2018 10:58,79.0
01-Nov-2018 11:00,01-Nov-2018 11:00,89.0
01-Nov-2018 11:06,01-Nov-2018 11:06,59.0
01-Nov-2018 11:14,01-Nov-2018 11:14,89.0
01-Nov-2018 11:17,01-Nov-2018 11:17,52.0
01-Nov-2018 11:20,01-Nov-2018 11:20,74.0
01-Nov-2018 11:25,01-Nov-2018 11:25,63.0
01-Nov-2018 11:33,01-Nov-2018 11:33,76.0
01-Nov-2018 11:36,01-Nov-2018 11:36,72.9794158935547
01-Nov-2018 11:39,01-Nov-2018 11:39,65.0
01-Nov-2018 11:42,01-Nov-2018 11:42,72.0
01-Nov-2018 11:51,01-Nov-2018 11:51,104.0
01-Nov-2018 11:54,01-Nov-2018 11:54,104.0
01-Nov-2018 11:56,01-Nov-2018 11:56,107.0
01-Nov-2018 12:00,01-Nov-2018 12:00,98.0
01-Nov-2018 12:02,01-Nov-2018 12:02,80.0
01-Nov-2018 12:07,01-Nov-2018 12:07,79.0
01-Nov-2018 12:12,01-Nov-2018 12:12,84.0
01-Nov-2018 12:19,01-Nov-2018 12:19,65.0
01-Nov-2018 12:25,01-Nov-2018 12:25,63.0
01-Nov-2018 12:32,01-Nov-2018 12:32,61.0
01-Nov-2018 12:39,01-Nov-2018 12:39,90.0
01-Nov-2018 12:40,01-Nov-2018 12:40,65.0
01-Nov-2018 12:55,01-Nov-2018 12:55,80.0
01-Nov-2018 13:07,01-Nov-2018 13:07,87.0
01-Nov-2018 13:08,01-Nov-2018 13:08,72.0
01-Nov-2018 13:12,01-Nov-2018 13:12,59.0
01-Nov-2018 13:15,01-Nov-2018 13:15,69.0
01-Nov-2018 13:22,01-Nov-2018 13:22,78.0
01-Nov-2018 13:25,01-Nov-2018 13:25,67.0
01-Nov-2018 13:30,01-Nov-2018 13:30,55.0
01-Nov-2018 13:35,01-Nov-2018 13:35,72.0
01-Nov-2018 13:41,01-Nov-2018 13:41,83.0
01-Nov-2018 13:47,01-Nov-2018 13:47,81.0
01-Nov-2018 13:59,01-Nov-2018 13:59,69.0
01-Nov-2018 14:00,01-Nov-2018 14:00,66.0
01-Nov-2018 14:17,01-Nov-2018 14:17,74.0
01-Nov-2018 14:20,01-Nov-2018 14:20,75.0
01-Nov-2018 14:25,01-Nov-2018 14:25,70.0
01-Nov-2018 14:32,01-Nov-2018 14:32,77.0
01-Nov-2018 14:37,01-Nov-2018 14:37,69.0
01-Nov-2018 14:43,01-Nov-2018 14:43,75.0
01-Nov-2018 14:45,01-Nov-2018 14:45,79.0
01-Nov-2018 14:50,01-Nov-2018 14:50,80.0
01-Nov-2018 14:59,01-Nov-2018 14:59,74.0
01-Nov-2018 15:02,01-Nov-2018 15:02,76.0
01-Nov-2018 15:06,01-Nov-2018 15:06,73.0
01-Nov-2018 15:10,01-Nov-2018 15:10,73.0
01-Nov-2018 15:15,01-Nov-2018 15:15,77.0
01-Nov-2018 15:23,01-Nov-2018 15:23,66.0
01-Nov-2018 15:29,01-Nov-2018 15:29,58.0
01-Nov-2018 15:33,01-Nov-2018 15:33,60.0
01-Nov-2018 15:39,01-Nov-2018 15:39,64.0
01-Nov-2018 15:40,01-Nov-2018 15:40,66.0
01-Nov-2018 15:46,01-Nov-2018 15:46,72.0
01-Nov-2018 15:54,01-Nov-2018 15:54,62.0
01-Nov-2018 15:55,01-Nov-2018 15:55,71.0
01-Nov-2018 16:03,01-Nov-2018 16:03,68.0
01-Nov-2018 16:09,01-Nov-2018 16:09,67.0
01-Nov-2018 16:11,01-Nov-2018 16:11,62.0
01-Nov-2018 16:17,01-Nov-2018 16:17,59.0
01-Nov-2018 16:24,01-Nov-2018 16:24,67.0
01-Nov-2018 16:25,01-Nov-2018 16:25,56.0
01-Nov-2018 16:29,01-Nov-2018 16:29,60.0
01-Nov-2018 16:37,01-Nov-2018 16:37,71.4418640136719
01-Nov-2018 16:38,01-Nov-2018 16:38,63.0
01-Nov-2018 16:41,01-Nov-2018 16:41,67.0
01-Nov-2018 16:45,01-Nov-2018 16:45,54.0
01-Nov-2018 16:53,01-Nov-2018 16:53,68.0
01-Nov-2018 16:55,01-Nov-2018 16:55,52.0
01-Nov-2018 17:02,01-Nov-2018 17:02,62.0
01-Nov-2018 17:06,01-Nov-2018 17:06,68.0
01-Nov-2018 17:13,01-Nov-2018 17:13,71.0
01-Nov-2018 17:17,01-Nov-2018 17:17,68.0
01-Nov-2018 17:24,01-Nov-2018 17:24,75.0
01-Nov-2018 17:26,01-Nov-2018 17:26,66.0
01-Nov-2018 17:32,01-Nov-2018 17:32,60.0
01-Nov-2018 17:36,01-Nov-2018 17:36,70.0
01-Nov-2018 17:44,01-Nov-2018 17:44,82.0
01-Nov-2018 17:53,01-Nov-2018 17:53,76.0
01-Nov-2018 17:56,01-Nov-2018 17:56,84.0
01-Nov-2018 18:00,01-Nov-2018 18:00,71.0
01-Nov-2018 18:06,01-Nov-2018 18:06,86.0
01-Nov-2018 18:12,01-Nov-2018 18:12,90.0
01-Nov-2018 18:17,01-Nov-2018 18:17,74.0
01-Nov-2018 18:20,01-Nov-2018 18:20,78.0
01-Nov-2018 18:29,01-Nov-2018 18:29,87.0
01-Nov-2018 18:33,01-Nov-2018 18:33,71.0
01-Nov-2018 18:36,01-Nov-2018 18:36,79.0
01-Nov-2018 18:44,01-Nov-2018 18:44,82.0
01-Nov-2018 18:47,01-Nov-2018 18:47,76.0
01-Nov-2018 18:51,01-Nov-2018 18:51,62.0
01-Nov-2018 18:59,01-Nov-2018 18:59,70.0
01-Nov-2018 19:05,01-Nov-2018 19:05,74.0
01-Nov-2018 19:18,01-Nov-2018 19:18,72.0
01-Nov-2018 19:20,01-Nov-2018 19:20,75.0
01-Nov-2018 19:25,01-Nov-2018 19:25,84.0
01-Nov-2018 19:31,01-Nov-2018 19:31,58.0
01-Nov-2018 19:37,01-Nov-2018 19:37,68.0
01-Nov-2018 19:44,01-Nov-2018 19:44,82.0
01-Nov-2018 19:47,01-Nov-2018 19:47,76.0
01-Nov-2018 19:54,01-Nov-2018 19:54,73.0
01-Nov-2018 19:56,01-Nov-2018 19:56,71.0
01-Nov-2018 19:58,01-Nov-2018 19:58,67.5168151855469
01-Nov-2018 20:02,01-Nov-2018 20:02,74.0
01-Nov-2018 20:06,01-Nov-2018 20:06,72.0
01-Nov-2018 20:13,01-Nov-2018 20:13,76.0
01-Nov-2018 20:15,01-Nov-2018 20:15,77.0
01-Nov-2018 20:23,01-Nov-2018 20:23,60.0
01-Nov-2018 20:26,01-Nov-2018 20:26,68.0
01-Nov-2018 20:34,01-Nov-2018 20:34,68.0
01-Nov-2018 20:36,01-Nov-2018 20:36,68.0
01-Nov-2018 20:43,01-Nov-2018 20:43,74.0
01-Nov-2018 20:46,01-Nov-2018 20:46,72.0
01-Nov-2018 20:54,01-Nov-2018 20:54,73.0
01-Nov-2018 20:59,01-Nov-2018 20:59,67.0
01-Nov-2018 21:02,01-Nov-2018 21:02,69.0
01-Nov-2018 21:08,01-Nov-2018 21:08,63.0
01-Nov-2018 21:14,01-Nov-2018 21:14,79.0
01-Nov-2018 21:18,01-Nov-2018 21:18,62.0
01-Nov-2018 21:24,01-Nov-2018 21:24,66.0
01-Nov-2018 21:29,01-Nov-2018 21:29,64.0
01-Nov-2018 21:31,01-Nov-2018 21:31,66.0
01-Nov-2018 21:36,01-Nov-2018 21:36,66.0
01-Nov-2018 21:44,01-Nov-2018 21:44,57.0
01-Nov-2018 21:46,01-Nov-2018 21:46,60.0
01-Nov-2018 21:54,01-Nov-2018 21:54,57.0
01-Nov-2018 21:58,01-Nov-2018 21:58,61.0
01-Nov-2018 22:01,01-Nov-2018 22:01,59.0
01-Nov-2018 22:06,01-Nov-2018 22:06,63.0
01-Nov-2018 22:11,01-Nov-2018 22:11,55.0
01-Nov-2018 22:15,01-Nov-2018 22:15,68.0
01-Nov-2018 22:22,01-Nov-2018 22:22,64.0
01-Nov-2018 22:25,01-Nov-2018 22:25,56.0
01-Nov-2018 22:32,01-Nov-2018 22:32,57.0
01-Nov-2018 22:39,01-Nov-2018 22:39,58.0
01-Nov-2018 22:42,01-Nov-2018 22:42,59.0
01-Nov-2018 22:48,01-Nov-2018 22:48,62.0
01-Nov-2018 22:53,01-Nov-2018 22:53,56.0
01-Nov-2018 22:55,01-Nov-2018 22:55,56.0
01-Nov-2018 23:02,01-Nov-2018 23:02,56.0
01-Nov-2018 23:09,01-Nov-2018 23:09,71.0
01-Nov-2018 23:12,01-Nov-2018 23:12,64.0
01-Nov-2018 23:18,01-Nov-2018 23:18,54.0
01-Nov-2018 23:24,01-Nov-2018 23:24,55.0
01-Nov-2018 23:29,01-Nov-2018 23:29,54.0
01-Nov-2018 23:30,01-Nov-2018 23:30,56.0
01-Nov-2018 23:37,01-Nov-2018 23:37,56.0
01-Nov-2018 23:41,01-Nov-2018 23:41,52.0
01-Nov-2018 23:47,01-Nov-2018 23:47,51.0
01-Nov-2018 23:48,01-Nov-2018 23:48,52.4232063293457
01-Nov-2018 23:52,01-Nov-2018 23:52,61.0
01-Nov-2018 23:55,01-Nov-2018 23:55,57.0
02-Nov-2018 00:01,02-Nov-2018 00:01,58.0
02-Nov-2018 00:08,02-Nov-2018 00:08,50.0
02-Nov-2018 00:11,02-Nov-2018 00:11,53.0
02-Nov-2018 00:16,02-Nov-2018 00:16,53.0
02-Nov-2018 00:23,02-Nov-2018 00:23,50.0
02-Nov-2018 00:25,02-Nov-2018 00:25,51.0
02-Nov-2018 00:30,02-Nov-2018 00:30,53.0
02-Nov-2018 00:37,02-Nov-2018 00:37,68.0
02-Nov-2018 00:44,02-Nov-2018 00:44,45.0
02-Nov-2018 00:46,02-Nov-2018 00:46,47.0
02-Nov-2018 00:52,02-Nov-2018 00:52,48.0
02-Nov-2018 00:57,02-Nov-2018 00:57,48.0
02-Nov-2018 01:00,02-Nov-2018 01:00,48.0
02-Nov-2018 01:05,02-Nov-2018 01:05,47.0
02-Nov-2018 01:10,02-Nov-2018 01:10,46.0
02-Nov-2018 01:15,02-Nov-2018 01:15,47.0
02-Nov-2018 01:20,02-Nov-2018 01:20,47.0
02-Nov-2018 01:25,02-Nov-2018 01:25,47.0
02-Nov-2018 01:30,02-Nov-2018 01:30,48.0
02-Nov-2018 01:35,02-Nov-2018 01:35,48.0
02-Nov-2018 01:40,02-Nov-2018 01:40,47.0
02-Nov-2018 01:48,02-Nov-2018 01:48,54.0
02-Nov-2018 01:51,02-Nov-2018 01:51,52.0
02-Nov-2018 01:57,02-Nov-2018 01:57,59.0
02-Nov-2018 02:01,02-Nov-2018 02:01,59.0
02-Nov-2018 02:09,02-Nov-2018 02:09,48.0
02-Nov-2018 02:13,02-Nov-2018 02:13,49.0
02-Nov-2018 02:18,02-Nov-2018 02:18,52.0
02-Nov-2018 02:20,02-Nov-2018 02:20,51.0
02-Nov-2018 02:25,02-Nov-2018 02:25,51.0
02-Nov-2018 02:30,02-Nov-2018 02:30,51.0
02-Nov-2018 02:35,02-Nov-2018 02:35,51.0
02-Nov-2018 02:40,02-Nov-2018 02:40,51.0
02-Nov-2018 02:46,02-Nov-2018 02:46,50.0
02-Nov-2018 02:50,02-Nov-2018 02:50,51.0
02-Nov-2018 02:57,02-Nov-2018 02:57,51.0
02-Nov-2018 03:04,02-Nov-2018 03:04,52.0
02-Nov-2018 03:06,02-Nov-2018 03:06,51.0
02-Nov-2018 03:12,02-Nov-2018 03:12,51.0
02-Nov-2018 03:16,02-Nov-2018 03:16,45.0
02-Nov-2018 03:24,02-Nov-2018 03:24,60.0
02-Nov-2018 03:28,02-Nov-2018 03:28,45.0
02-Nov-2018 03:29,02-Nov-2018 03:29,58.7382659912109
02-Nov-2018 03:33,02-Nov-2018 03:33,56.0
02-Nov-2018 03:38,02-Nov-2018 03:38,48.0
02-Nov-2018 03:41,02-Nov-2018 03:41,47.0
02-Nov-2018 03:45,02-Nov-2018 03:45,48.0
02-Nov-2018 03:51,02-Nov-2018 03:51,48.0
02-Nov-2018 03:55,02-Nov-2018 03:55,48.0
02-Nov-2018 04:03,02-Nov-2018 04:03,48.0
02-Nov-2018 04:05,02-Nov-2018 04:05,47.0
02-Nov-2018 04:13,02-Nov-2018 04:13,49.0
02-Nov-2018 04:15,02-Nov-2018 04:15,49.0
02-Nov-2018 04:22,02-Nov-2018 04:22,49.0
02-Nov-2018 04:25,02-Nov-2018 04:25,48.0
02-Nov-2018 04:30,02-Nov-2018 04:30,49.0
02-Nov-2018 04:35,02-Nov-2018 04:35,48.0
02-Nov-2018 04:40,02-Nov-2018 04:40,45.0
02-Nov-2018 04:47,02-Nov-2018 04:47,46.0
02-Nov-2018 04:50,02-Nov-2018 04:50,47.0
02-Nov-2018 04:58,02-Nov-2018 04:58,63.0
02-Nov-2018 05:04,02-Nov-2018 05:04,56.0
02-Nov-2018 05:08,02-Nov-2018 05:08,46.0
02-Nov-2018 05:11,02-Nov-2018 05:11,47.0
02-Nov-2018 05:16,02-Nov-2018 05:16,51.0
02-Nov-2018 05:23,02-Nov-2018 05:23,54.0
02-Nov-2018 05:25,02-Nov-2018 05:25,60.0
02-Nov-2018 05:33,02-Nov-2018 05:33,46.0
02-Nov-2018 05:38,02-Nov-2018 05:38,47.0
02-Nov-2018 05:41,02-Nov-2018 05:41,45.0
02-Nov-2018 05:45,02-Nov-2018 05:45,46.0
02-Nov-2018 05:50,02-Nov-2018 05:50,45.0
02-Nov-2018 05:55,02-Nov-2018 05:55,45.0
02-Nov-2018 06:00,02-Nov-2018 06:00,47.0
02-Nov-2018 06:05,02-Nov-2018 06:05,47.0
02-Nov-2018 06:11,02-Nov-2018 06:11,47.0
02-Nov-2018 06:15,02-Nov-2018 06:15,49.0
02-Nov-2018 06:20,02-Nov-2018 06:20,50.0
02-Nov-2018 06:26,02-Nov-2018 06:26,51.0
02-Nov-2018 06:29,02-Nov-2018 06:29,50.0
02-Nov-2018 06:39,02-Nov-2018 06:39,47.0
02-Nov-2018 06:42,02-Nov-2018 06:42,43.0
02-Nov-2018 06:44,02-Nov-2018 06:44,43.0
02-Nov-2018 06:50,02-Nov-2018 06:50,44.0
02-Nov-2018 06:56,02-Nov-2018 06:56,47.0
02-Nov-2018 07:04,02-Nov-2018 07:04,44.0
02-Nov-2018 07:05,02-Nov-2018 07:05,45.0
02-Nov-2018 07:10,02-Nov-2018 07:10,45.0
02-Nov-2018 07:19,02-Nov-2018 07:19,45.0
02-Nov-2018 07:20,02-Nov-2018 07:20,45.0
02-Nov-2018 07:25,02-Nov-2018 07:25,45.0
02-Nov-2018 07:32,02-Nov-2018 07:32,62.0
02-Nov-2018 07:36,02-Nov-2018 07:36,47.7018623352051
02-Nov-2018 07:37,02-Nov-2018 07:37,48.0
02-Nov-2018 09:34,02-Nov-2018 09:34,69.0
02-Nov-2018 09:38,02-Nov-2018 09:38,76.0
02-Nov-2018 09:44,02-Nov-2018 09:44,78.0
02-Nov-2018 09:46,02-Nov-2018 09:46,79.0
02-Nov-2018 09:54,02-Nov-2018 09:54,73.0
02-Nov-2018 09:56,02-Nov-2018 09:56,60.0
02-Nov-2018 10:02,02-Nov-2018 10:02,60.0
02-Nov-2018 10:05,02-Nov-2018 10:05,77.0
02-Nov-2018 10:10,02-Nov-2018 10:10,60.0
02-Nov-2018 10:16,02-Nov-2018 10:16,81.0
02-Nov-2018 10:20,02-Nov-2018 10:20,77.0
02-Nov-2018 10:29,02-Nov-2018 10:29,71.0
02-Nov-2018 10:33,02-Nov-2018 10:33,81.0
02-Nov-2018 10:45,02-Nov-2018 10:45,122.0
02-Nov-2018 10:54,02-Nov-2018 10:54,67.0
02-Nov-2018 10:57,02-Nov-2018 10:57,68.0
02-Nov-2018 11:00,02-Nov-2018 11:00,85.0
02-Nov-2018 11:09,02-Nov-2018 11:09,78.0
02-Nov-2018 11:11,02-Nov-2018 11:11,83.0
02-Nov-2018 11:19,02-Nov-2018 11:19,61.0
02-Nov-2018 11:21,02-Nov-2018 11:21,67.0
02-Nov-2018 11:26,02-Nov-2018 11:26,62.0
02-Nov-2018 11:30,02-Nov-2018 11:30,68.0
02-Nov-2018 11:38,02-Nov-2018 11:38,75.0
02-Nov-2018 11:40,02-Nov-2018 11:40,65.0
02-Nov-2018 11:45,02-Nov-2018 11:45,75.0
02-Nov-2018 11:47,02-Nov-2018 11:47,75.4832153320312
02-Nov-2018 11:50,02-Nov-2018 11:50,57.0
02-Nov-2018 11:55,02-Nov-2018 11:55,95.0
02-Nov-2018 12:03,02-Nov-2018 12:03,78.0
02-Nov-2018 12:09,02-Nov-2018 12:09,93.0
02-Nov-2018 12:12,02-Nov-2018 12:12,69.0
02-Nov-2018 12:15,02-Nov-2018 12:15,99.0
02-Nov-2018 12:17,02-Nov-2018 12:17,68.0
02-Nov-2018 12:21,02-Nov-2018 12:21,69.0
02-Nov-2018 12:27,02-Nov-2018 12:27,61.0
02-Nov-2018 12:34,02-Nov-2018 12:34,67.0
02-Nov-2018 12:36,02-Nov-2018 12:36,69.0
02-Nov-2018 12:41,02-Nov-2018 12:41,72.0
02-Nov-2018 12:45,02-Nov-2018 12:45,71.0
02-Nov-2018 12:50,02-Nov-2018 12:50,73.0
02-Nov-2018 12:56,02-Nov-2018 12:56,68.0
02-Nov-2018 13:00,02-Nov-2018 13:00,73.0
02-Nov-2018 13:07,02-Nov-2018 13:07,74.0
02-Nov-2018 13:13,02-Nov-2018 13:13,73.0
02-Nov-2018 13:16,02-Nov-2018 13:16,72.0
02-Nov-2018 13:21,02-Nov-2018 13:21,73.0
02-Nov-2018 13:26,02-Nov-2018 13:26,73.0
02-Nov-2018 13:30,02-Nov-2018 13:30,80.0
02-Nov-2018 13:36,02-Nov-2018 13:36,66.0
02-Nov-2018 13:41,02-Nov-2018 13:41,82.0
02-Nov-2018 13:47,02-Nov-2018 13:47,79.0
02-Nov-2018 13:50,02-Nov-2018 13:50,82.0
02-Nov-2018 13:54,02-Nov-2018 13:54,100.0
02-Nov-2018 14:02,02-Nov-2018 14:02,59.0
02-Nov-2018 14:05,02-Nov-2018 14:05,88.0
02-Nov-2018 14:11,02-Nov-2018 14:11,62.0
02-Nov-2018 14:15,02-Nov-2018 14:15,72.0
02-Nov-2018 14:23,02-Nov-2018 14:23,70.0
02-Nov-2018 14:29,02-Nov-2018 14:29,77.0
02-Nov-2018 14:33,02-Nov-2018 14:33,71.0
02-Nov-2018 14:37,02-Nov-2018 14:37,68.0
02-Nov-2018 14:43,02-Nov-2018 14:43,58.0
02-Nov-2018 14:45,02-Nov-2018 14:45,56.0
02-Nov-2018 14:50,02-Nov-2018 14:50,71.0
02-Nov-2018 14:52,02-Nov-2018 14:52,92.0
02-Nov-2018 14:55,02-Nov-2018 14:55,67.0
02-Nov-2018 15:00,02-Nov-2018 15:00,105.0
02-Nov-2018 15:04,02-Nov-2018 15:04,55.0
02-Nov-2018 15:07,02-Nov-2018 15:07,55.0
02-Nov-2018 15:14,02-Nov-2018 15:14,60.0
02-Nov-2018 15:18,02-Nov-2018 15:18,65.0
02-Nov-2018 15:24,02-Nov-2018 15:24,59.0
02-Nov-2018 15:26,02-Nov-2018 15:26,63.0
02-Nov-2018 15:30,02-Nov-2018 15:30,63.0
02-Nov-2018 15:37,02-Nov-2018 15:37,74.0
02-Nov-2018 15:41,02-Nov-2018 15:41,74.0
02-Nov-2018 15:49,02-Nov-2018 15:49,56.0
02-Nov-2018 15:54,02-Nov-2018 15:54,70.0
02-Nov-2018 15:59,02-Nov-2018 15:59,57.0
02-Nov-2018 16:02,02-Nov-2018 16:02,62.0
02-Nov-2018 16:05,02-Nov-2018 16:05,59.0
02-Nov-2018 16:12,02-Nov-2018 16:12,62.0
02-Nov-2018 16:18,02-Nov-2018 16:18,60.0
02-Nov-2018 16:22,02-Nov-2018 16:22,61.0
02-Nov-2018 16:25,02-Nov-2018 16:25,66.0
02-Nov-2018 16:38,02-Nov-2018 16:38,69.0
02-Nov-2018 16:41,02-Nov-2018 16:41,64.0
02-Nov-2018 16:49,02-Nov-2018 16:49,61.0
02-Nov-2018 16:51,02-Nov-2018 16:51,70.0
02-Nov-2018 16:55,02-Nov-2018 16:55,61.0
02-Nov-2018 17:01,02-Nov-2018 17:01,65.0
02-Nov-2018 17:08,02-Nov-2018 17:08,56.0
02-Nov-2018 17:14,02-Nov-2018 17:14,57.0
02-Nov-2018 17:16,02-Nov-2018 17:16,60.0
02-Nov-2018 17:23,02-Nov-2018 17:23,56.0
02-Nov-2018 17:28,02-Nov-2018 17:28,66.0
02-Nov-2018 17:33,02-Nov-2018 17:33,69.0
02-Nov-2018 17:38,02-Nov-2018 17:38,57.0
02-Nov-2018 17:41,02-Nov-2018 17:41,64.0
02-Nov-2018 17:47,02-Nov-2018 17:47,58.0
02-Nov-2018 17:50,02-Nov-2018 17:50,74.0
02-Nov-2018 17:55,02-Nov-2018 17:55,54.0
02-Nov-2018 18:01,02-Nov-2018 18:01,65.0
02-Nov-2018 18:08,02-Nov-2018 18:08,61.0
02-Nov-2018 18:11,02-Nov-2018 18:11,59.0
02-Nov-2018 18:17,02-Nov-2018 18:17,56.0
02-Nov-2018 18:20,02-Nov-2018 18:20,58.0
02-Nov-2018 18:27,02-Nov-2018 18:27,57.0
02-Nov-2018 18:32,02-Nov-2018 18:32,59.0
02-Nov-2018 18:36,02-Nov-2018 18:36,63.0
02-Nov-2018 18:43,02-Nov-2018 18:43,71.0
02-Nov-2018 18:46,02-Nov-2018 18:46,63.0
02-Nov-2018 18:51,02-Nov-2018 18:51,78.0
02-Nov-2018 19:04,02-Nov-2018 19:04,55.0
02-Nov-2018 19:07,02-Nov-2018 19:07,59.0
02-Nov-2018 19:10,02-Nov-2018 19:10,56.0
02-Nov-2018 19:15,02-Nov-2018 19:15,58.0
02-Nov-2018 19:20,02-Nov-2018 19:20,72.0
02-Nov-2018 19:25,02-Nov-2018 19:25,62.0
02-Nov-2018 19:31,02-Nov-2018 19:31,63.0
02-Nov-2018 19:38,02-Nov-2018 19:38,58.0
02-Nov-2018 19:40,02-Nov-2018 19:40,58.0
02-Nov-2018 19:45,02-Nov-2018 19:45,58.0
02-Nov-2018 19:54,02-Nov-2018 19:54,54.0
02-Nov-2018 19:56,02-Nov-2018 19:56,57.0
02-Nov-2018 20:03,02-Nov-2018 20:03,57.0
02-Nov-2018 20:09,02-Nov-2018 20:09,72.0
02-Nov-2018 20:11,02-Nov-2018 20:11,58.0
02-Nov-2018 20:15,02-Nov-2018 20:15,74.0
02-Nov-2018 20:21,02-Nov-2018 20:21,58.0
02-Nov-2018 20:25,02-Nov-2018 20:25,88.0
02-Nov-2018 20:38,02-Nov-2018 20:38,54.0
02-Nov-2018 20:40,02-Nov-2018 20:40,59.3050193786621
02-Nov-2018 20:41,02-Nov-2018 20:41,64.0
02-Nov-2018 20:47,02-Nov-2018 20:47,58.0
02-Nov-2018 20:50,02-Nov-2018 20:50,58.0
02-Nov-2018 20:55,02-Nov-2018 20:55,60.0
02-Nov-2018 21:00,02-Nov-2018 21:00,58.0
02-Nov-2018 21:08,02-Nov-2018 21:08,57.0
02-Nov-2018 21:14,02-Nov-2018 21:14,56.0
02-Nov-2018 21:17,02-Nov-2018 21:17,53.0
02-Nov-2018 21:23,02-Nov-2018 21:23,55.0
02-Nov-2018 21:26,02-Nov-2018 21:26,57.0
02-Nov-2018 21:31,02-Nov-2018 21:31,54.0
02-Nov-2018 21:35,02-Nov-2018 21:35,54.0
02-Nov-2018 21:44,02-Nov-2018 21:44,56.0
